#non-spin-polarized calculation
#bias =  0.000000 V    efermi =  -0.170347198477 H
#   E [Hartree]       E-EF [eV]       T(E) per spin
  -0.3647000000     -5.28860871      0.2984704761E+00
  -0.3646000000     -5.28588758      0.2996354899E+00
  -0.3645000000     -5.28316644      0.3005633536E+00
  -0.3644000000     -5.28044530      0.3012494734E+00
  -0.3643000000     -5.27772416      0.3016905013E+00
  -0.3642000000     -5.27500302      0.3018843770E+00
  -0.3641000000     -5.27228188      0.3018303545E+00
  -0.3640000000     -5.26956074      0.3015290096E+00
  -0.3639000000     -5.26683961      0.3009822318E+00
  -0.3638000000     -5.26411847      0.3001931971E+00
  -0.3637000000     -5.26139733      0.2991663255E+00
  -0.3636000000     -5.25867619      0.2979072218E+00
  -0.3635000000     -5.25595505      0.2964226031E+00
  -0.3634000000     -5.25323391      0.2947202134E+00
  -0.3633000000     -5.25051278      0.2928087277E+00
  -0.3632000000     -5.24779164      0.2906976479E+00
  -0.3631000000     -5.24507050      0.2883971924E+00
  -0.3630000000     -5.24234936      0.2859181819E+00
  -0.3629000000     -5.23962822      0.2832719233E+00
  -0.3628000000     -5.23690708      0.2804700944E+00
  -0.3627000000     -5.23418595      0.2775246302E+00
  -0.3626000000     -5.23146481      0.2744476142E+00
  -0.3625000000     -5.22874367      0.2712511742E+00
  -0.3624000000     -5.22602253      0.2679473859E+00
  -0.3623000000     -5.22330139      0.2645481834E+00
  -0.3622000000     -5.22058025      0.2610652787E+00
  -0.3621000000     -5.21785912      0.2575100901E+00
  -0.3620000000     -5.21513798      0.2538936798E+00
  -0.3619000000     -5.21241684      0.2502267006E+00
  -0.3618000000     -5.20969570      0.2465193521E+00
  -0.3617000000     -5.20697456      0.2427813449E+00
  -0.3616000000     -5.20425342      0.2390218741E+00
  -0.3615000000     -5.20153228      0.2352495999E+00
  -0.3614000000     -5.19881115      0.2314726357E+00
  -0.3613000000     -5.19609001      0.2276985424E+00
  -0.3612000000     -5.19336887      0.2239343287E+00
  -0.3611000000     -5.19064773      0.2201864568E+00
  -0.3610000000     -5.18792659      0.2164608519E+00
  -0.3609000000     -5.18520545      0.2127629156E+00
  -0.3608000000     -5.18248432      0.2090975431E+00
  -0.3607000000     -5.17976318      0.2054691419E+00
  -0.3606000000     -5.17704204      0.2018816529E+00
  -0.3605000000     -5.17432090      0.1983385734E+00
  -0.3604000000     -5.17159976      0.1948429801E+00
  -0.3603000000     -5.16887862      0.1913975538E+00
  -0.3602000000     -5.16615749      0.1880046036E+00
  -0.3601000000     -5.16343635      0.1846660915E+00
  -0.3600000000     -5.16071521      0.1813836565E+00
  -0.3599000000     -5.15799407      0.1781586382E+00
  -0.3598000000     -5.15527293      0.1749921001E+00
  -0.3597000000     -5.15255179      0.1718848517E+00
  -0.3596000000     -5.14983066      0.1688374696E+00
  -0.3595000000     -5.14710952      0.1658503183E+00
  -0.3594000000     -5.14438838      0.1629235693E+00
  -0.3593000000     -5.14166724      0.1600572194E+00
  -0.3592000000     -5.13894610      0.1572511077E+00
  -0.3591000000     -5.13622496      0.1545049322E+00
  -0.3590000000     -5.13350382      0.1518182644E+00
  -0.3589000000     -5.13078269      0.1491905636E+00
  -0.3588000000     -5.12806155      0.1466211896E+00
  -0.3587000000     -5.12534041      0.1441094150E+00
  -0.3586000000     -5.12261927      0.1416544361E+00
  -0.3585000000     -5.11989813      0.1392553831E+00
  -0.3584000000     -5.11717699      0.1369113296E+00
  -0.3583000000     -5.11445586      0.1346213009E+00
  -0.3582000000     -5.11173472      0.1323842818E+00
  -0.3581000000     -5.10901358      0.1301992240E+00
  -0.3580000000     -5.10629244      0.1280650519E+00
  -0.3579000000     -5.10357130      0.1259806691E+00
  -0.3578000000     -5.10085016      0.1239449631E+00
  -0.3577000000     -5.09812903      0.1219568102E+00
  -0.3576000000     -5.09540789      0.1200150799E+00
  -0.3575000000     -5.09268675      0.1181186383E+00
  -0.3574000000     -5.08996561      0.1162663519E+00
  -0.3573000000     -5.08724447      0.1144570899E+00
  -0.3572000000     -5.08452333      0.1126897279E+00
  -0.3571000000     -5.08180220      0.1109631493E+00
  -0.3570000000     -5.07908106      0.1092762477E+00
  -0.3569000000     -5.07635992      0.1076279287E+00
  -0.3568000000     -5.07363878      0.1060171117E+00
  -0.3567000000     -5.07091764      0.1044427307E+00
  -0.3566000000     -5.06819650      0.1029037359E+00
  -0.3565000000     -5.06547536      0.1013990946E+00
  -0.3564000000     -5.06275423      0.9992779212E-01
  -0.3563000000     -5.06003309      0.9848883226E-01
  -0.3562000000     -5.05731195      0.9708123811E-01
  -0.3561000000     -5.05459081      0.9570405249E-01
  -0.3560000000     -5.05186967      0.9435633834E-01
  -0.3559000000     -5.04914853      0.9303717900E-01
  -0.3558000000     -5.04642740      0.9174567849E-01
  -0.3557000000     -5.04370626      0.9048096169E-01
  -0.3556000000     -5.04098512      0.8924217443E-01
  -0.3555000000     -5.03826398      0.8802848359E-01
  -0.3554000000     -5.03554284      0.8683907717E-01
  -0.3553000000     -5.03282170      0.8567316426E-01
  -0.3552000000     -5.03010057      0.8452997503E-01
  -0.3551000000     -5.02737943      0.8340876072E-01
  -0.3550000000     -5.02465829      0.8230879355E-01
  -0.3549000000     -5.02193715      0.8122936667E-01
  -0.3548000000     -5.01921601      0.8016979409E-01
  -0.3547000000     -5.01649487      0.7912941056E-01
  -0.3546000000     -5.01377374      0.7810757151E-01
  -0.3545000000     -5.01105260      0.7710365293E-01
  -0.3544000000     -5.00833146      0.7611705130E-01
  -0.3543000000     -5.00561032      0.7514718347E-01
  -0.3542000000     -5.00288918      0.7419348658E-01
  -0.3541000000     -5.00016804      0.7325541795E-01
  -0.3540000000     -4.99744690      0.7233245497E-01
  -0.3539000000     -4.99472577      0.7142409506E-01
  -0.3538000000     -4.99200463      0.7052985551E-01
  -0.3537000000     -4.98928349      0.6964927346E-01
  -0.3536000000     -4.98656235      0.6878190572E-01
  -0.3535000000     -4.98384121      0.6792732875E-01
  -0.3534000000     -4.98112007      0.6708513853E-01
  -0.3533000000     -4.97839894      0.6625495045E-01
  -0.3532000000     -4.97567780      0.6543639924E-01
  -0.3531000000     -4.97295666      0.6462913879E-01
  -0.3530000000     -4.97023552      0.6383284210E-01
  -0.3529000000     -4.96751438      0.6304720111E-01
  -0.3528000000     -4.96479324      0.6227192655E-01
  -0.3527000000     -4.96207211      0.6150674782E-01
  -0.3526000000     -4.95935097      0.6075141275E-01
  -0.3525000000     -4.95662983      0.6000568749E-01
  -0.3524000000     -4.95390869      0.5926935624E-01
  -0.3523000000     -4.95118755      0.5854222103E-01
  -0.3522000000     -4.94846641      0.5782410152E-01
  -0.3521000000     -4.94574528      0.5711483463E-01
  -0.3520000000     -4.94302414      0.5641427436E-01
  -0.3519000000     -4.94030300      0.5572229135E-01
  -0.3518000000     -4.93758186      0.5503877264E-01
  -0.3517000000     -4.93486072      0.5436362120E-01
  -0.3516000000     -4.93213958      0.5369675560E-01
  -0.3515000000     -4.92941844      0.5303810955E-01
  -0.3514000000     -4.92669731      0.5238763144E-01
  -0.3513000000     -4.92397617      0.5174528387E-01
  -0.3512000000     -4.92125503      0.5111104318E-01
  -0.3511000000     -4.91853389      0.5048489884E-01
  -0.3510000000     -4.91581275      0.4986685299E-01
  -0.3509000000     -4.91309161      0.4925691981E-01
  -0.3508000000     -4.91037048      0.4865512494E-01
  -0.3507000000     -4.90764934      0.4806150489E-01
  -0.3506000000     -4.90492820      0.4747610640E-01
  -0.3505000000     -4.90220706      0.4689898582E-01
  -0.3504000000     -4.89948592      0.4633020847E-01
  -0.3503000000     -4.89676478      0.4576984797E-01
  -0.3502000000     -4.89404365      0.4521798561E-01
  -0.3501000000     -4.89132251      0.4467470969E-01
  -0.3500000000     -4.88860137      0.4414011488E-01
  -0.3499000000     -4.88588023      0.4361430156E-01
  -0.3498000000     -4.88315909      0.4309737521E-01
  -0.3497000000     -4.88043795      0.4258944581E-01
  -0.3496000000     -4.87771682      0.4209062720E-01
  -0.3495000000     -4.87499568      0.4160103650E-01
  -0.3494000000     -4.87227454      0.4112079359E-01
  -0.3493000000     -4.86955340      0.4065002059E-01
  -0.3492000000     -4.86683226      0.4018884127E-01
  -0.3491000000     -4.86411112      0.3973738070E-01
  -0.3490000000     -4.86138998      0.3929576470E-01
  -0.3489000000     -4.85866885      0.3886411955E-01
  -0.3488000000     -4.85594771      0.3844257152E-01
  -0.3487000000     -4.85322657      0.3803124664E-01
  -0.3486000000     -4.85050543      0.3763027034E-01
  -0.3485000000     -4.84778429      0.3723976728E-01
  -0.3484000000     -4.84506315      0.3685986111E-01
  -0.3483000000     -4.84234202      0.3649067431E-01
  -0.3482000000     -4.83962088      0.3613232813E-01
  -0.3481000000     -4.83689974      0.3578494248E-01
  -0.3480000000     -4.83417860      0.3544863592E-01
  -0.3479000000     -4.83145746      0.3512352570E-01
  -0.3478000000     -4.82873632      0.3480972781E-01
  -0.3477000000     -4.82601519      0.3450735710E-01
  -0.3476000000     -4.82329405      0.3421652744E-01
  -0.3475000000     -4.82057291      0.3393735189E-01
  -0.3474000000     -4.81785177      0.3366994296E-01
  -0.3473000000     -4.81513063      0.3341441288E-01
  -0.3472000000     -4.81240949      0.3317087391E-01
  -0.3471000000     -4.80968836      0.3293943867E-01
  -0.3470000000     -4.80696722      0.3272022059E-01
  -0.3469000000     -4.80424608      0.3251333426E-01
  -0.3468000000     -4.80152494      0.3231889593E-01
