#non-spin-polarized calculation
#bias =  0.000000 V    efermi =  -0.170340037314 H
#   E [Hartree]       E-EF [eV]       T(E) per spin
  -0.3720000000     -5.48744668      0.9155200573E-01
  -0.3719000000     -5.48472554      0.9293078553E-01
  -0.3718000000     -5.48200441      0.9434598902E-01
  -0.3717000000     -5.47928327      0.9579863226E-01
  -0.3716000000     -5.47656213      0.9728975340E-01
  -0.3715000000     -5.47384099      0.9882041224E-01
  -0.3714000000     -5.47111985      0.1003916896E+00
  -0.3713000000     -5.46839871      0.1020046868E+00
  -0.3712000000     -5.46567757      0.1036605242E+00
  -0.3711000000     -5.46295644      0.1053603407E+00
  -0.3710000000     -5.46023530      0.1071052918E+00
  -0.3709000000     -5.45751416      0.1088965485E+00
  -0.3708000000     -5.45479302      0.1107352949E+00
  -0.3707000000     -5.45207188      0.1126227265E+00
  -0.3706000000     -5.44935074      0.1145600471E+00
  -0.3705000000     -5.44662961      0.1165484665E+00
  -0.3704000000     -5.44390847      0.1185891966E+00
  -0.3703000000     -5.44118733      0.1206834481E+00
  -0.3702000000     -5.43846619      0.1228324261E+00
  -0.3701000000     -5.43574505      0.1250373253E+00
  -0.3700000000     -5.43302391      0.1272993246E+00
  -0.3699000000     -5.43030278      0.1296195812E+00
  -0.3698000000     -5.42758164      0.1319992239E+00
  -0.3697000000     -5.42486050      0.1344393462E+00
  -0.3696000000     -5.42213936      0.1369409971E+00
  -0.3695000000     -5.41941822      0.1395051735E+00
  -0.3694000000     -5.41669708      0.1421328090E+00
  -0.3693000000     -5.41397595      0.1448247640E+00
  -0.3692000000     -5.41125481      0.1475818137E+00
  -0.3691000000     -5.40853367      0.1504046350E+00
  -0.3690000000     -5.40581253      0.1532937926E+00
  -0.3689000000     -5.40309139      0.1562497240E+00
  -0.3688000000     -5.40037025      0.1592727234E+00
  -0.3687000000     -5.39764911      0.1623629236E+00
  -0.3686000000     -5.39492798      0.1655202778E+00
  -0.3685000000     -5.39220684      0.1687445394E+00
  -0.3684000000     -5.38948570      0.1720352406E+00
  -0.3683000000     -5.38676456      0.1753916704E+00
  -0.3682000000     -5.38404342      0.1788128506E+00
  -0.3681000000     -5.38132228      0.1822975114E+00
  -0.3680000000     -5.37860115      0.1858440654E+00
  -0.3679000000     -5.37588001      0.1894505818E+00
  -0.3678000000     -5.37315887      0.1931147588E+00
  -0.3677000000     -5.37043773      0.1968338962E+00
  -0.3676000000     -5.36771659      0.2006048681E+00
  -0.3675000000     -5.36499545      0.2044240951E+00
  -0.3674000000     -5.36227432      0.2082875176E+00
  -0.3673000000     -5.35955318      0.2121905700E+00
  -0.3672000000     -5.35683204      0.2161281568E+00
  -0.3671000000     -5.35411090      0.2200946296E+00
  -0.3670000000     -5.35138976      0.2240837685E+00
  -0.3669000000     -5.34866862      0.2280887652E+00
  -0.3668000000     -5.34594749      0.2321022120E+00
  -0.3667000000     -5.34322635      0.2361160935E+00
  -0.3666000000     -5.34050521      0.2401217864E+00
  -0.3665000000     -5.33778407      0.2441100636E+00
  -0.3664000000     -5.33506293      0.2480711068E+00
  -0.3663000000     -5.33234179      0.2519945271E+00
  -0.3662000000     -5.32962065      0.2558693935E+00
  -0.3661000000     -5.32689952      0.2596842717E+00
  -0.3660000000     -5.32417838      0.2634272721E+00
  -0.3659000000     -5.32145724      0.2670861085E+00
  -0.3658000000     -5.31873610      0.2706481665E+00
  -0.3657000000     -5.31601496      0.2741005828E+00
  -0.3656000000     -5.31329382      0.2774303344E+00
  -0.3655000000     -5.31057269      0.2806243370E+00
  -0.3654000000     -5.30785155      0.2836695522E+00
  -0.3653000000     -5.30513041      0.2865531021E+00
  -0.3652000000     -5.30240927      0.2892623899E+00
  -0.3651000000     -5.29968813      0.2917852246E+00
  -0.3650000000     -5.29696699      0.2941099481E+00
  -0.3649000000     -5.29424586      0.2962255625E+00
  -0.3648000000     -5.29152472      0.2981218545E+00
  -0.3647000000     -5.28880358      0.2997895156E+00
  -0.3646000000     -5.28608244      0.3012202547E+00
  -0.3645000000     -5.28336130      0.3024069009E+00
  -0.3644000000     -5.28064016      0.3033434941E+00
  -0.3643000000     -5.27791903      0.3040253612E+00
  -0.3642000000     -5.27519789      0.3044491768E+00
  -0.3641000000     -5.27247675      0.3046130057E+00
  -0.3640000000     -5.26975561      0.3045163270E+00
  -0.3639000000     -5.26703447      0.3041600388E+00
  -0.3638000000     -5.26431333      0.3035464446E+00
  -0.3637000000     -5.26159219      0.3026792192E+00
  -0.3636000000     -5.25887106      0.3015633578E+00
  -0.3635000000     -5.25614992      0.3002051079E+00
  -0.3634000000     -5.25342878      0.2986118862E+00
  -0.3633000000     -5.25070764      0.2967921821E+00
  -0.3632000000     -5.24798650      0.2947554512E+00
  -0.3631000000     -5.24526536      0.2925119993E+00
  -0.3630000000     -5.24254423      0.2900728614E+00
  -0.3629000000     -5.23982309      0.2874496768E+00
  -0.3628000000     -5.23710195      0.2846545628E+00
  -0.3627000000     -5.23438081      0.2816999906E+00
  -0.3626000000     -5.23165967      0.2785986635E+00
  -0.3625000000     -5.22893853      0.2753634009E+00
  -0.3624000000     -5.22621740      0.2720070285E+00
  -0.3623000000     -5.22349626      0.2685422764E+00
  -0.3622000000     -5.22077512      0.2649816867E+00
  -0.3621000000     -5.21805398      0.2613375303E+00
  -0.3620000000     -5.21533284      0.2576217332E+00
  -0.3619000000     -5.21261170      0.2538458138E+00
  -0.3618000000     -5.20989057      0.2500208298E+00
  -0.3617000000     -5.20716943      0.2461573351E+00
  -0.3616000000     -5.20444829      0.2422653458E+00
  -0.3615000000     -5.20172715      0.2383543155E+00
  -0.3614000000     -5.19900601      0.2344331185E+00
  -0.3613000000     -5.19628487      0.2305100402E+00
  -0.3612000000     -5.19356373      0.2265927752E+00
  -0.3611000000     -5.19084260      0.2226884301E+00
  -0.3610000000     -5.18812146      0.2188035324E+00
  -0.3609000000     -5.18540032      0.2149440431E+00
  -0.3608000000     -5.18267918      0.2111153739E+00
  -0.3607000000     -5.17995804      0.2073224063E+00
  -0.3606000000     -5.17723690      0.2035695141E+00
  -0.3605000000     -5.17451577      0.1998605870E+00
  -0.3604000000     -5.17179463      0.1961990557E+00
  -0.3603000000     -5.16907349      0.1925879182E+00
  -0.3602000000     -5.16635235      0.1890297659E+00
  -0.3601000000     -5.16363121      0.1855268102E+00
  -0.3600000000     -5.16091007      0.1820809088E+00
  -0.3599000000     -5.15818894      0.1786935916E+00
  -0.3598000000     -5.15546780      0.1753660857E+00
  -0.3597000000     -5.15274666      0.1720993398E+00
  -0.3596000000     -5.15002552      0.1688940477E+00
  -0.3595000000     -5.14730438      0.1657506706E+00
  -0.3594000000     -5.14458324      0.1626694581E+00
  -0.3593000000     -5.14186211      0.1596504689E+00
  -0.3592000000     -5.13914097      0.1566935891E+00
  -0.3591000000     -5.13641983      0.1537985501E+00
  -0.3590000000     -5.13369869      0.1509649456E+00
  -0.3589000000     -5.13097755      0.1481922463E+00
  -0.3588000000     -5.12825641      0.1454798150E+00
  -0.3587000000     -5.12553527      0.1428269193E+00
  -0.3586000000     -5.12281414      0.1402327440E+00
  -0.3585000000     -5.12009300      0.1376964024E+00
  -0.3584000000     -5.11737186      0.1352169467E+00
  -0.3583000000     -5.11465072      0.1327933769E+00
  -0.3582000000     -5.11192958      0.1304246501E+00
  -0.3581000000     -5.10920844      0.1281096879E+00
  -0.3580000000     -5.10648731      0.1258473835E+00
  -0.3579000000     -5.10376617      0.1236366084E+00
  -0.3578000000     -5.10104503      0.1214762178E+00
  -0.3577000000     -5.09832389      0.1193650563E+00
  -0.3576000000     -5.09560275      0.1173019622E+00
  -0.3575000000     -5.09288161      0.1152857718E+00
  -0.3574000000     -5.09016048      0.1133153234E+00
  -0.3573000000     -5.08743934      0.1113894601E+00
  -0.3572000000     -5.08471820      0.1095070336E+00
  -0.3571000000     -5.08199706      0.1076669058E+00
  -0.3570000000     -5.07927592      0.1058679522E+00
  -0.3569000000     -5.07655478      0.1041090631E+00
  -0.3568000000     -5.07383365      0.1023891456E+00
  -0.3567000000     -5.07111251      0.1007071254E+00
  -0.3566000000     -5.06839137      0.9906194796E-01
  -0.3565000000     -5.06567023      0.9745257960E-01
  -0.3564000000     -5.06294909      0.9587800855E-01
  -0.3563000000     -5.06022795      0.9433724578E-01
  -0.3562000000     -5.05750681      0.9282932568E-01
  -0.3561000000     -5.05478568      0.9135330667E-01
  -0.3560000000     -5.05206454      0.8990827163E-01
  -0.3559000000     -5.04934340      0.8849332827E-01
  -0.3558000000     -5.04662226      0.8710760946E-01
  -0.3557000000     -5.04390112      0.8575027338E-01
  -0.3556000000     -5.04117998      0.8442050370E-01
  -0.3555000000     -5.03845885      0.8311750964E-01
  -0.3554000000     -5.03573771      0.8184052600E-01
  -0.3553000000     -5.03301657      0.8058881316E-01
  -0.3552000000     -5.03029543      0.7936165696E-01
  -0.3551000000     -5.02757429      0.7815836863E-01
  -0.3550000000     -5.02485315      0.7697828468E-01
  -0.3549000000     -5.02213202      0.7582076665E-01
  -0.3548000000     -5.01941088      0.7468520097E-01
  -0.3547000000     -5.01668974      0.7357099870E-01
  -0.3546000000     -5.01396860      0.7247759532E-01
  -0.3545000000     -5.01124746      0.7140445040E-01
  -0.3544000000     -5.00852632      0.7035104731E-01
  -0.3543000000     -5.00580519      0.6931689294E-01
  -0.3542000000     -5.00308405      0.6830151732E-01
  -0.3541000000     -5.00036291      0.6730447328E-01
  -0.3540000000     -4.99764177      0.6632533605E-01
  -0.3539000000     -4.99492063      0.6536370287E-01
  -0.3538000000     -4.99219949      0.6441919259E-01
  -0.3537000000     -4.98947835      0.6349144518E-01
  -0.3536000000     -4.98675722      0.6258012135E-01
  -0.3535000000     -4.98403608      0.6168490198E-01
  -0.3534000000     -4.98131494      0.6080548771E-01
  -0.3533000000     -4.97859380      0.5994159836E-01
  -0.3532000000     -4.97587266      0.5909297245E-01
  -0.3531000000     -4.97315152      0.5825936662E-01
  -0.3530000000     -4.97043039      0.5744055504E-01
  -0.3529000000     -4.96770925      0.5663632887E-01
  -0.3528000000     -4.96498811      0.5584649565E-01
  -0.3527000000     -4.96226697      0.5507087866E-01
  -0.3526000000     -4.95954583      0.5430931630E-01
  -0.3525000000     -4.95682469      0.5356166143E-01
  -0.3524000000     -4.95410356      0.5282778078E-01
  -0.3523000000     -4.95138242      0.5210755418E-01
  -0.3522000000     -4.94866128      0.5140087400E-01
  -0.3521000000     -4.94594014      0.5070764438E-01
  -0.3520000000     -4.94321900      0.5002778060E-01
  -0.3519000000     -4.94049786      0.4936120838E-01
  -0.3518000000     -4.93777673      0.4870786319E-01
  -0.3517000000     -4.93505559      0.4806768959E-01
  -0.3516000000     -4.93233445      0.4744064055E-01
  -0.3515000000     -4.92961331      0.4682667675E-01
  -0.3514000000     -4.92689217      0.4622576599E-01
  -0.3513000000     -4.92417103      0.4563788250E-01
  -0.3512000000     -4.92144989      0.4506300630E-01
  -0.3511000000     -4.91872876      0.4450112268E-01
  -0.3510000000     -4.91600762      0.4395222150E-01
  -0.3509000000     -4.91328648      0.4341629671E-01
  -0.3508000000     -4.91056534      0.4289334580E-01
  -0.3507000000     -4.90784420      0.4238336926E-01
  -0.3506000000     -4.90512306      0.4188637014E-01
  -0.3505000000     -4.90240193      0.4140235357E-01
  -0.3504000000     -4.89968079      0.4093132638E-01
  -0.3503000000     -4.89695965      0.4047329670E-01
  -0.3502000000     -4.89423851      0.4002827362E-01
  -0.3501000000     -4.89151737      0.3959626690E-01
  -0.3500000000     -4.88879623      0.3917728667E-01
  -0.3499000000     -4.88607510      0.3877134325E-01
  -0.3498000000     -4.88335396      0.3837844692E-01
  -0.3497000000     -4.88063282      0.3799860777E-01
  -0.3496000000     -4.87791168      0.3763183559E-01
  -0.3495000000     -4.87519054      0.3727813984E-01
  -0.3494000000     -4.87246940      0.3693752952E-01
  -0.3493000000     -4.86974827      0.3661001327E-01
  -0.3492000000     -4.86702713      0.3629559932E-01
  -0.3491000000     -4.86430599      0.3599429563E-01
  -0.3490000000     -4.86158485      0.3570610995E-01
  -0.3489000000     -4.85886371      0.3543104997E-01
  -0.3488000000     -4.85614257      0.3516912351E-01
  -0.3487000000     -4.85342143      0.3492033870E-01
  -0.3486000000     -4.85070030      0.3468470420E-01
  -0.3485000000     -4.84797916      0.3446222949E-01
  -0.3484000000     -4.84525802      0.3425292512E-01
  -0.3483000000     -4.84253688      0.3405680305E-01
  -0.3482000000     -4.83981574      0.3387387696E-01
  -0.3481000000     -4.83709460      0.3370416259E-01
  -0.3480000000     -4.83437347      0.3354767817E-01
  -0.3479000000     -4.83165233      0.3340444474E-01
  -0.3478000000     -4.82893119      0.3327448661E-01
  -0.3477000000     -4.82621005      0.3315783179E-01
  -0.3476000000     -4.82348891      0.3305451240E-01
  -0.3475000000     -4.82076777      0.3296456516E-01
  -0.3474000000     -4.81804664      0.3288803188E-01
  -0.3473000000     -4.81532550      0.3282495988E-01
  -0.3472000000     -4.81260436      0.3277540259E-01
  -0.3471000000     -4.80988322      0.3273941998E-01
  -0.3470000000     -4.80716208      0.3271707914E-01
  -0.3469000000     -4.80444094      0.3270845482E-01
  -0.3468000000     -4.80171981      0.3271362994E-01
